exchange,name,token,trading_symbol,lot_size,tick_size
NSE,KOTARISUG,11647,KOTARISUG-EQ,1,0.01
NSE,KOTAKBANK,1922,KOTAKBANK-EQ,1,0.05
NSE,KHADIM,425,KHADIM-EQ,1,0.05
NSE,KORE,10889,KORE-SM,500,0.05
NSE,KONTOR,19294,KONTOR-ST,1200,0.05
NSE,KONSTELEC,22472,KONSTELEC-SM,1000,0.05
NSE,KOLTEPATIL,15124,KOLTEPATIL-EQ,1,0.05
NSE,KOKUYOCMLN,16827,KOKUYOCMLN-EQ,1,0.01
NSE,KOHINOOR,3009,KOHINOOR-EQ,1,0.01
NSE,KODYTECH,18751,KODYTECH-SM,100,0.05
NSE,KNRCON,15283,KNRCON-EQ,1,0.05
NSE,KOPRAN,1919,KOPRAN-EQ,1,0.05
NSE,JITFINFRA,19691,JITFINFRA-EQ,1,0.05
NSE,JISLJALEQS,10397,JISLJALEQS-EQ,1,0.01
NSE,JISLDVREQS,25684,JISLDVREQS-EQ,1,0.01
NSE,INDOCO,11677,INDOCO-EQ,1,0.05
NSE,INDOBORAX,8614,INDOBORAX-EQ,1,0.01
NSE,INDOAMIN,9116,INDOAMIN-EQ,1,0.01
NSE,INDNIPPON,4747,INDNIPPON-EQ,1,0.05
NSE,INDINFR,2892,INDINFR-IV,200000,0.01
NSE,INDIGRID,20988,INDIGRID-IV,1,0.01
NSE,INDIGOPNTS,2048,INDIGOPNTS-EQ,1,0.05
NSE,INDIGO,11195,INDIGO-EQ,1,0.05
NSE,INDIFRA,21058,INDIFRA-SM,2000,0.05
NSE,INDIASHLTR,20556,INDIASHLTR-EQ,1,0.05
NSE,INDIANHUME,1530,INDIANHUME-EQ,1,0.05
NSE,INDIANCARD,4422,INDIANCARD-EQ,1,0.05
NSE,INDIANB,14309,INDIANB-EQ,1,0.05
NSE,INDIAMART,10726,INDIAMART-EQ,1,0.05
NSE,INDIAGLYCO,1521,INDIAGLYCO-EQ,1,0.05
NSE,INDORAMA,10993,INDORAMA-EQ,1,0.01
NSE,INDIACEM,1515,INDIACEM-EQ,1,0.05
NSE,INDOSTAR,3088,INDOSTAR-EQ,1,0.05
NSE,INDOTHAI,25612,INDOTHAI-BE,1,0.05
NSE,INM,22770,INM-SM,600,0.05
NSE,INGERRAND,1597,INGERRAND-EQ,1,0.05
NSE,INFY,1594,INFY-EQ,1,0.05
NSE,INFOLLION,16588,INFOLLION-SM,800,0.05
NSE,INFOBEAN,11027,INFOBEAN-EQ,1,0.05
NSE,INFINIUM,15045,INFINIUM-ST,500,0.05
NSE,INFIBEAM,16249,INFIBEAM-EQ,1,0.01
NSE,INDUSTOWER,29135,INDUSTOWER-EQ,1,0.05
NSE,INDUSINDBK,5258,INDUSINDBK-EQ,1,0.05
NSE,INDTERRAIN,21957,INDTERRAIN-EQ,1,0.01
NSE,INDSWFTLTD,11602,INDSWFTLTD-EQ,1,0.01
NSE,INDSWFTLAB,8706,INDSWFTLAB-BE,1,0.01
NSE,INDRAMEDCO,4751,INDRAMEDCO-EQ,1,0.05
NSE,INDOWIND,14952,INDOWIND-EQ,1,0.01
NSE,INDOUS,25503,INDOUS-EQ,1,0.05
NSE,INDOTECH,13278,INDOTECH-BE,1,0.05
NSE,INDHOTEL,1512,INDHOTEL-EQ,1,0.05
NSE,INDGN,23693,INDGN-EQ,1,0.05
NSE,IEML,23789,IEML-SM,1000,0.05
NSE,IEL,13303,IEL-EQ,1,0.01
NSE,IDFCFIRSTB,11184,IDFCFIRSTB-EQ,1,0.01
NSE,IDEALTECHO,24950,IDEALTECHO-SM,1000,0.05
NSE,IDEAFORGE,17140,IDEAFORGE-EQ,1,0.05
NSE,IDEA,14366,IDEA-EQ,1,0.01
NSE,IDBI,1476,IDBI-EQ,1,0.01
NSE,ICRA,14523,ICRA-EQ,1,0.05
NSE,ICIL,11987,ICIL-EQ,1,0.05
NSE,ICICIPRULI,18652,ICICIPRULI-EQ,1,0.05
NSE,ICICIGI,21770,ICICIGI-EQ,1,0.05
NSE,ICICIBANK,4963,ICICIBANK-EQ,1,0.05
NSE,ICEMAKE,489,ICEMAKE-EQ,1,0.05
NSE,ICDSLTD,6977,ICDSLTD-EQ,1,0.01
NSE,IBLFL,21364,IBLFL-ST,2000,0.05
NSE,IEX,220,IEX-EQ,1,0.01
NSE,IFBAGRO,1482,IFBAGRO-EQ,1,0.05
NSE,IFBIND,1485,IFBIND-EQ,1,0.05
NSE,IFCI,1491,IFCI-EQ,1,0.01
NSE,INDBANK,16933,INDBANK-EQ,1,0.01
NSE,INCREDIBLE,17511,INCREDIBLE-BE,1,0.01
NSE,IMPEXFERRO,25881,IMPEXFERRO-BZ,1,0.01
NSE,IMPAL,12009,IMPAL-EQ,1,0.05
NSE,IMFA,19235,IMFA-EQ,1,0.05
NSE,IMAGICAA,7672,IMAGICAA-EQ,1,0.01
NSE,IL&FSTRANS,9381,IL&FSTRANS-BZ,1,0.01
NSE,INNOMET,25320,INNOMET-SM,1200,0.05
NSE,IL&FSENGG,9380,IL&FSENGG-BZ,1,0.01
NSE,IITL,19529,IITL-BE,1,0.05
NSE,IIFLSEC,13072,IIFLSEC-EQ,1,0.05
NSE,IIFL,11809,IIFL-EQ,1,0.05
NSE,IGPL,14086,IGPL-EQ,1,0.05
NSE,IGL,11262,IGL-EQ,1,0.05
NSE,IGARASHI,634,IGARASHI-EQ,1,0.05
NSE,IFGLEXPOR,436,IFGLEXPOR-EQ,1,0.05
NSE,IKIO,16822,IKIO-EQ,1,0.05
NSE,INNOVACAP,21062,INNOVACAP-EQ,1,0.05
NSE,INNOVANA,666,INNOVANA-SM,200,0.05
NSE,INOXGREEN,12188,INOXGREEN-EQ,1,0.01
NSE,JAYBARMARU,1708,JAYBARMARU-EQ,1,0.01
NSE,JAYAGROGN,4041,JAYAGROGN-EQ,1,0.05
NSE,JASH,13982,JASH-EQ,1,0.05
NSE,JAMNAAUTO,20778,JAMNAAUTO-EQ,1,0.01
NSE,JALAN,20929,JALAN-SM,3000,0.05
NSE,JAKHARIA,3950,JAKHARIA-ST,800,0.05
NSE,JAIPURKURT,5516,JAIPURKURT-EQ,1,0.01
NSE,JAINAM,6012,JAINAM-SM,1000,0.05
NSE,JAICORPLTD,5143,JAICORPLTD-EQ,1,0.05
NSE,JAIBALAJI,11256,JAIBALAJI-EQ,1,0.05
NSE,JAGSNPHARM,4410,JAGSNPHARM-EQ,1,0.05
NSE,JAGRAN,13211,JAGRAN-EQ,1,0.01
NSE,J&KBANK,5633,J&KBANK-EQ,1,0.01
NSE,IZMO,14178,IZMO-BE,1,0.05
NSE,IXIGO,24067,IXIGO-EQ,1,0.01
NSE,JAYBEE,25037,JAYBEE-SM,1000,0.05
NSE,JAYNECOIND,2331,JAYNECOIND-EQ,1,0.01
NSE,JAYSREETEA,1720,JAYSREETEA-EQ,1,0.01
NSE,JBCHEPHARM,1726,JBCHEPHARM-EQ,1,0.05
NSE,JIOFIN,18143,JIOFIN-EQ,1,0.05
NSE,JINDWORLD,20642,JINDWORLD-EQ,1,0.05
NSE,JINDRILL,13875,JINDRILL-EQ,1,0.05
NSE,JINDALSTEL,6733,JINDALSTEL-EQ,1,0.05
NSE,JINDALSAW,3024,JINDALSAW-EQ,1,0.05
NSE,JINDALPOLY,1756,JINDALPOLY-EQ,1,0.05
NSE,JINDALPHOT,11743,JINDALPHOT-EQ,1,0.05
NSE,IWEL,3788,IWEL-BE,1,0.05
NSE,JHS,13720,JHS-EQ,1,0.01
NSE,JFLLIFE,10885,JFLLIFE-SM,6000,0.05
NSE,JEYYAM,25147,JEYYAM-SM,2000,0.05
NSE,JETKNIT,18700,JETKNIT-ST,750,0.05
NSE,JETFREIGHT,7213,JETFREIGHT-BE,1,0.01
NSE,JETAIRWAYS,13420,JETAIRWAYS-BZ,1,0.01
NSE,JCHAC,4491,JCHAC-EQ,1,0.05
NSE,JBMA,11655,JBMA-EQ,1,0.05
NSE,JGCHEM,23056,JGCHEM-EQ,1,0.05
NSE,EMAMILTD,13517,EMAMILTD-EQ,1,0.05
NSE,IVP,1681,IVP-EQ,1,0.01
NSE,ITI,1675,ITI-EQ,1,0.05
NSE,IPCALAB,1633,IPCALAB-EQ,1,0.05
NSE,IONEXCHANG,1630,IONEXCHANG-EQ,1,0.05
NSE,IOLCP,20413,IOLCP-EQ,1,0.05
NSE,IOC,1624,IOC-EQ,1,0.01
NSE,IOB,9348,IOB-EQ,1,0.01
NSE,INVENTURE,24870,INVENTURE-EQ,1,0.01
NSE,INTLCONV,5606,INTLCONV-EQ,1,0.01
NSE,INTERARCH,24909,INTERARCH-EQ,1,0.05
NSE,INTENTECH,20077,INTENTECH-BE,1,0.01
NSE,INTELLECT,5926,INTELLECT-EQ,1,0.05
NSE,INSPIRISYS,13734,INSPIRISYS-BE,1,0.01
NSE,INSPIRE,19154,INSPIRE-SM,2000,0.05
NSE,INSECTICID,14657,INSECTICID-EQ,1,0.05
NSE,INOXWIND,7852,INOXWIND-EQ,1,0.01
NSE,INOXINDIA,20607,INOXINDIA-EQ,1,0.05
NSE,IPHL,25033,IPHL-SM,1200,0.05
NSE,IPL,4934,IPL-EQ,1,0.01
NSE,IPSL,11903,IPSL-SM,1000,0.05
NSE,IRB,15313,IRB-EQ,1,0.01
NSE,ITDCEM,5622,ITDCEM-EQ,1,0.05
NSE,ITDC,19299,ITDC-EQ,1,0.05
NSE,ITC,1660,ITC-EQ,1,0.05
NSE,ITALIANE,22648,ITALIANE-ST,2000,0.05
NSE,ISHAN,11013,ISHAN-ST,48000,0.05
NSE,ISGEC,3329,ISGEC-EQ,1,0.05
NSE,ISFT,18483,ISFT-BE,1,0.01
NSE,IVC,8942,IVC-BE,1,0.01
NSE,ISEC,2489,ISEC-EQ,1,0.05
NSE,IRISDOREME,2275,IRISDOREME-EQ,1,0.01
NSE,IRIS,6501,IRIS-BE,1,0.05
NSE,IRFC,2029,IRFC-EQ,1,0.01
NSE,IREDA,20261,IREDA-EQ,1,0.01
NSE,IRCTC,13611,IRCTC-EQ,1,0.05
NSE,IRCON,4986,IRCON-EQ,1,0.01
NSE,IRBINVIT,20817,IRBINVIT-IV,1,0.01
NSE,IRMENERGY,19597,IRMENERGY-EQ,1,0.05
NSE,ELIN,13423,ELIN-EQ,1,0.01
NSE,ELGIRUBCO,24928,ELGIRUBCO-BE,1,0.01
NSE,ELGIEQUIP,937,ELGIEQUIP-EQ,1,0.05
NSE,ATGL,6066,ATGL-EQ,1,0.05
NSE,ATFL,1663,ATFL-EQ,1,0.05
NSE,ATAM,15404,ATAM-EQ,1,0.01
NSE,ATALREAL,15649,ATALREAL-EQ,1,0.01
NSE,ASTRON,874,ASTRON-EQ,1,0.01
NSE,ASTRAZEN,5610,ASTRAZEN-EQ,1,0.05
NSE,ASTRAMICRO,11618,ASTRAMICRO-EQ,1,0.05
NSE,ASTRAL,14418,ASTRAL-EQ,1,0.05
NSE,ASTERDM,1508,ASTERDM-EQ,1,0.05
NSE,ASTEC,17728,ASTEC-EQ,1,0.05
NSE,ASPIRE,23396,ASPIRE-SM,2000,0.05
NSE,ASPINWALL,17270,ASPINWALL-EQ,1,0.05
NSE,ASMS,14064,ASMS-EQ,1,0.01
NSE,ASLIND,20502,ASLIND-SM,2000,0.05
NSE,ASKAUTOLTD,20152,ASKAUTOLTD-EQ,1,0.05
NSE,ATL,17778,ATL-EQ,1,0.01
NSE,ASIANTILES,14889,ASIANTILES-EQ,1,0.01
NSE,ATLANTAA,13582,ATLANTAA-BE,1,0.01
NSE,ATUL,263,ATUL-EQ,1,0.05
NSE,AVANTEL,24610,AVANTEL-EQ,1,0.01
NSE,AVALON,15058,AVALON-EQ,1,0.05
NSE,AVADHSUGAR,21406,AVADHSUGAR-EQ,1,0.05
NSE,AUTOIND,14106,AUTOIND-EQ,1,0.01
NSE,AUTOAXLES,278,AUTOAXLES-EQ,1,0.05
NSE,AUSOMENT,4037,AUSOMENT-EQ,1,0.01
NSE,AUSL,25248,AUSL-SM,2000,0.05
NSE,AURUMPP1,23663,AURUMPP1-X1,1,0.05
NSE,AURUM,10314,AURUM-BE,1,0.01
NSE,AUROPHARMA,275,AUROPHARMA-EQ,1,0.05
NSE,AUROIMPEX,15869,AUROIMPEX-SM,1600,0.05
NSE,AURIONPRO,12022,AURIONPRO-EQ,1,0.05
NSE,AURDIS,18762,AURDIS-SM,625,0.05
NSE,AUBANK,21238,AUBANK-EQ,1,0.05
NSE,ATULAUTO,30023,ATULAUTO-EQ,1,0.05
NSE,ATMASTCO,22788,ATMASTCO-ST,800,0.05
NSE,ASIANPAINT,236,ASIANPAINT-EQ,1,0.05
NSE,ASIANHOTNR,18422,ASIANHOTNR-EQ,1,0.01
NSE,ASIANENE,7030,ASIANENE-EQ,1,0.05
NSE,ARSHIYA,17825,ARSHIYA-BE,1,0.01
NSE,ARROWGREEN,9260,ARROWGREEN-EQ,1,0.05
NSE,AROGRANITE,14557,AROGRANITE-EQ,1,0.01
NSE,ARMANFIN,17263,ARMANFIN-EQ,1,0.05
NSE,ARKADE,25398,ARKADE-EQ,1,0.01
NSE,ARISTO,13926,ARISTO-SM,1600,0.05
NSE,ARIHANTSUP,20159,ARIHANTSUP-EQ,1,0.05
NSE,ARIHANTCAP,3813,ARIHANTCAP-EQ,1,0.01
NSE,ARIHANTACA,13348,ARIHANTACA-ST,800,0.05
NSE,ARIES,15204,ARIES-EQ,1,0.05
NSE,ARHAM,13092,ARHAM-SM,1000,0.05
NSE,ARENTERP,9499,ARENTERP-BE,1,0.01
NSE,ARE&M,100,ARE&M-EQ,1,0.05
NSE,ARCHIES,6400,ARCHIES-BE,1,0.01
NSE,ARCHIDPLY,16795,ARCHIDPLY-EQ,1,0.01
NSE,ARSSINFRA,18206,ARSSINFRA-BE,1,0.01
NSE,ARTEMISMED,16913,ARTEMISMED-EQ,1,0.05
NSE,ARTNIRMAN,6159,ARTNIRMAN-BE,1,0.01
NSE,ARVEE,2814,ARVEE-EQ,1,0.01
NSE,ASHOKLEY,212,ASHOKLEY-EQ,1,0.01
NSE,ASHOKAMET,16947,ASHOKAMET-BE,1,0.01
NSE,ASHOKA,20182,ASHOKA-EQ,1,0.01
NSE,ASHIMASYN,7895,ASHIMASYN-BE,1,0.01
NSE,ASHIANA,24403,ASHIANA-EQ,1,0.05
NSE,ASHAPURMIN,203,ASHAPURMIN-EQ,1,0.05
NSE,AVANTIFEED,7936,AVANTIFEED-EQ,1,0.05
NSE,ASHALOG,24711,ASHALOG-SM,1000,0.05
NSE,ASALCBR,17598,ASALCBR-EQ,1,0.05
NSE,ASAL,10634,ASAL-EQ,1,0.05
NSE,ASAHISONG,25092,ASAHISONG-BE,1,0.05
NSE,ASAHIINDIA,5378,ASAHIINDIA-EQ,1,0.05
NSE,ARVSMART,10457,ARVSMART-EQ,1,0.05
NSE,ARVINDFASN,9111,ARVINDFASN-EQ,1,0.05
NSE,ARVIND,193,ARVIND-EQ,1,0.05
NSE,ASCOM,15030,ASCOM-ST,500,0.05
NSE,ARABIAN,19253,ARABIAN-SM,2000,0.05
NSE,AVG,15589,AVG-EQ,1,0.05
NSE,AVONMORE,13566,AVONMORE-BE,1,0.01
NSE,BASML,12037,BASML-BE,1,0.01
NSE,BASILIC,18442,BASILIC-SM,300,0.05
NSE,BASF,368,BASF-EQ,1,0.05
NSE,BARBEQUE,3127,BARBEQUE-EQ,1,0.05
NSE,BANSWRAS,14511,BANSWRAS-EQ,1,0.01
NSE,BANSALWIRE,24386,BANSALWIRE-EQ,1,0.05
NSE,BANKINDIA,4745,BANKINDIA-EQ,1,0.01
NSE,BANKBARODA,4668,BANKBARODA-EQ,1,0.01
NSE,BANKA,822,BANKA-EQ,1,0.01
NSE,BANG,15303,BANG-EQ,1,0.01
NSE,BANDHANBNK,2263,BANDHANBNK-EQ,1,0.01
NSE,BANCOINDIA,13880,BANCOINDIA-EQ,1,0.05
NSE,BANARISUG,350,BANARISUG-EQ,1,0.05
NSE,BANARBEADS,347,BANARBEADS-EQ,1,0.01
NSE,BATAINDIA,371,BATAINDIA-EQ,1,0.05
NSE,BALUFORGE,23607,BALUFORGE-EQ,1,0.05
NSE,BAWEJA,22571,BAWEJA-SM,800,0.05
NSE,BBL,13761,BBL-EQ,1,0.05
NSE,BERGEPAINT,404,BERGEPAINT-EQ,1,0.05
NSE,BEPL,419,BEPL-EQ,1,0.01
NSE,BEML,395,BEML-EQ,1,0.05
NSE,BEL,383,BEL-EQ,1,0.05
NSE,BEDMUTHA,20196,BEDMUTHA-EQ,1,0.01
NSE,BECTORFOOD,1628,BECTORFOOD-EQ,1,0.05
NSE,BEARDSELL,17933,BEARDSELL-EQ,1,0.01
NSE,BEACON,23922,BEACON-SM,2000,0.05
NSE,BDR,4294,BDR-IT,16667,0.05
NSE,BDL,2144,BDL-EQ,1,0.05
NSE,BCONCEPTS,7780,BCONCEPTS-EQ,1,0.05
NSE,BCLIND,2513,BCLIND-EQ,1,0.01
NSE,BBTCL,12153,BBTCL-EQ,1,0.01
NSE,BBTC,380,BBTC-EQ,1,0.05
NSE,BBOX,3435,BBOX-EQ,1,0.05
NSE,BAYERCROP,17927,BAYERCROP-EQ,1,0.05
NSE,BALRAMCHIN,341,BALRAMCHIN-EQ,1,0.05
NSE,BALPHARMA,13444,BALPHARMA-BE,1,0.01
NSE,BALMLAWRIE,338,BALMLAWRIE-EQ,1,0.05
NSE,BAGFILMS,11226,BAGFILMS-EQ,1,0.01
NSE,BAFNAPH,17735,BAFNAPH-BE,1,0.01
NSE,BABAFP,20141,BABAFP-SM,1600,0.05
NSE,AZAD,20905,AZAD-EQ,1,0.05
NSE,AYMSYNTEX,10289,AYMSYNTEX-BE,1,0.01
NSE,AXITA,9902,AXITA-EQ,1,0.01
NSE,AXISCADES,9436,AXISCADES-EQ,1,0.05
NSE,AXISBANK,5900,AXISBANK-EQ,1,0.05
NSE,AWL,8110,AWL-EQ,1,0.05
NSE,AWHCL,1797,AWHCL-EQ,1,0.05
NSE,AWFIS,23864,AWFIS-EQ,1,0.05
NSE,AVTNPL,14008,AVTNPL-EQ,1,0.01
NSE,AVSL,18693,AVSL-ST,1000,0.05
NSE,AVROIND,8835,AVROIND-BE,1,0.01
NSE,AVPINFRA,23164,AVPINFRA-ST,1600,0.05
NSE,BAHETI,12989,BAHETI-SM,750,0.05
NSE,BAIDFIN,13802,BAIDFIN-BE,1,0.01
NSE,BAJAJ-AUTO,16669,BAJAJ-AUTO-EQ,1,0.05
NSE,BALKRISIND,335,BALKRISIND-EQ,1,0.05
NSE,BALKRISHNA,10181,BALKRISHNA-EQ,1,0.01
NSE,BALCO,24882,BALCO-ST,1200,0.05
NSE,BALAXI,11309,BALAXI-EQ,1,0.01
NSE,BALAMINES,14501,BALAMINES-EQ,1,0.05
NSE,BALAJITELE,9162,BALAJITELE-BE,1,0.01
NSE,BALAJEE,25203,BALAJEE-EQ,1,0.01
NSE,AVIANSH,25520,AVIANSH-SM,2000,0.05
NSE,BAJFINANCE,317,BAJFINANCE-EQ,1,0.05
NSE,BAJAJHLDNG,305,BAJAJHLDNG-EQ,1,0.05
NSE,BAJAJHIND,308,BAJAJHIND-EQ,1,0.01
NSE,BAJAJHFL,25270,BAJAJHFL-EQ,1,0.01
NSE,BAJAJHCARE,6863,BAJAJHCARE-EQ,1,0.05
NSE,BAJAJFINSV,16675,BAJAJFINSV-EQ,1,0.05
NSE,BAJAJELEC,15034,BAJAJELEC-EQ,1,0.05
NSE,BAJAJCON,19531,BAJAJCON-EQ,1,0.01
NSE,BAJEL,20531,BAJEL-EQ,1,0.05
NSE,APTUS,5435,APTUS-EQ,1,0.05
NSE,APTECHT,10755,APTECHT-EQ,1,0.01
NSE,APS,21459,APS-ST,500,0.05
NSE,AERON,25065,AERON-SM,1000,0.05
NSE,AEROFLEX,18268,AEROFLEX-EQ,1,0.01
NSE,AEGISLOG,40,AEGISLOG-EQ,1,0.05
NSE,ADVENZYMES,18039,ADVENZYMES-EQ,1,0.05
NSE,ADVANIHOTR,14745,ADVANIHOTR-EQ,1,0.01
NSE,ADSL,14813,ADSL-EQ,1,0.05
NSE,ADROITPP1,24633,ADROITPP1-E1,1,0.01
NSE,ADROITINFO,4953,ADROITINFO-EQ,1,0.01
NSE,ADORWELD,34,ADORWELD-EQ,1,0.05
NSE,ADL,248,ADL-BE,1,0.01
NSE,ADFFOODS,19761,ADFFOODS-EQ,1,0.05
NSE,ADANIPOWER,17388,ADANIPOWER-EQ,1,0.05
NSE,ADANIPORTS,15083,ADANIPORTS-EQ,1,0.05
NSE,ADANIGREEN,3563,ADANIGREEN-EQ,1,0.05
NSE,ADANIENT,25,ADANIENT-EQ,1,0.05
NSE,AESTHETIK,24830,AESTHETIK-SM,2000,0.05
NSE,ADANIENSOL,10217,ADANIENSOL-EQ,1,0.05
NSE,AETHER,9810,AETHER-EQ,1,0.05
NSE,AFFORDABLE,25855,AFFORDABLE-EQ,1,0.05
NSE,AHLUCONT,17833,AHLUCONT-EQ,1,0.05
NSE,AHLEAST,19438,AHLEAST-EQ,1,0.01
NSE,AHLADA,2004,AHLADA-EQ,1,0.01
NSE,AHL,13288,AHL-EQ,1,0.05
NSE,AHIMSA,10770,AHIMSA-ST,6000,0.05
NSE,AGUL,15147,AGUL-SM,2000,0.05
NSE,AGSTRA,7927,AGSTRA-EQ,1,0.01
NSE,AGROPHOS,9046,AGROPHOS-EQ,1,0.01
NSE,AGRITECH,11072,AGRITECH-EQ,1,0.01
NSE,AGNI,10491,AGNI-SM,2500,0.05
NSE,AGIIL,24445,AGIIL-EQ,1,0.05
NSE,AGI,1412,AGI-EQ,1,0.05
NSE,AGARWALFT,14263,AGARWALFT-SM,3000,0.05
NSE,AGARIND,3389,AGARIND-EQ,1,0.05
NSE,AFIL,24159,AFIL-EQ,1,0.01
NSE,AFFLE,11343,AFFLE-EQ,1,0.05
NSE,ACSAL,19587,ACSAL-ST,3000,0.05
NSE,ACLGATI,13688,ACLGATI-EQ,1,0.01
NSE,ACL,15420,ACL-EQ,1,0.01
NSE,ABAN,10,ABAN-EQ,1,0.01
NSE,AAVAS,5385,AAVAS-EQ,1,0.05
NSE,AATMAJ,16961,AATMAJ-SM,2000,0.05
NSE,AARVI,19073,AARVI-EQ,1,0.01
NSE,AARVEEDEN,13775,AARVEEDEN-BE,1,0.01
NSE,AARTISURF,19263,AARTISURF-BE,1,0.05
NSE,AARTIPHARM,13868,AARTIPHARM-EQ,1,0.05
NSE,AARTIIND,7,AARTIIND-EQ,1,0.05
NSE,AARTIDRUGS,4481,AARTIDRUGS-EQ,1,0.05
NSE,AARTECH,17145,AARTECH-EQ,1,0.01
NSE,AARON,1030,AARON-EQ,1,0.05
NSE,AAREYDRUGS,5248,AAREYDRUGS-BE,1,0.01
NSE,AAKASH,235,AAKASH-EQ,1,0.01
NSE,AADHARHFC,23729,AADHARHFC-EQ,1,0.05
NSE,AAATECH,12533,AAATECH-EQ,1,0.01
NSE,ABB,13,ABB-EQ,1,0.05
NSE,ABBOTINDIA,17903,ABBOTINDIA-EQ,1,0.05
NSE,ABCAPITAL,21614,ABCAPITAL-EQ,1,0.01
NSE,ABCOTS,7790,ABCOTS-ST,500,0.05
NSE,ACI,12024,ACI-EQ,1,0.05
NSE,ACEINTEG,11779,ACEINTEG-EQ,1,0.01
NSE,ACE,13587,ACE-EQ,1,0.05
NSE,ACCURACY,1465,ACCURACY-EQ,1,0.01
NSE,ACCORD,21217,ACCORD-SM,2000,0.05
NSE,ACCENTMIC,20488,ACCENTMIC-SM,500,0.05
NSE,ACCELYA,7053,ACCELYA-EQ,1,0.05
NSE,AIAENG,13086,AIAENG-EQ,1,0.05
NSE,ACC,22,ACC-EQ,1,0.05
NSE,ABSLAMC,6018,ABSLAMC-EQ,1,0.05
NSE,ABREL,625,ABREL-EQ,1,0.05
NSE,ABNINT,8588,ABNINT-IT,5000,0.05
NSE,ABMINTLLTD,5549,ABMINTLLTD-EQ,1,0.01
NSE,ABINFRA,11026,ABINFRA-ST,2000,0.05
NSE,ABFRL,30108,ABFRL-EQ,1,0.05
NSE,ABDL,24308,ABDL-EQ,1,0.05
NSE,ABSMARINE,23783,ABSMARINE-SM,1000,0.05
NSE,AIIL,23553,AIIL-EQ,1,0.05
NSE,AILIMITED,4654,AILIMITED-ST,3000,0.05
NSE,AIMTRON,23987,AIMTRON-ST,800,0.05
NSE,ANGELONE,324,ANGELONE-EQ,1,0.05
NSE,ANDHRSUGAR,136,ANDHRSUGAR-EQ,1,0.01
NSE,ANDHRAPAP,166,ANDHRAPAP-EQ,1,0.01
NSE,ANANTRAJ,13620,ANANTRAJ-EQ,1,0.05
NSE,ANANDRATHI,7145,ANANDRATHI-EQ,1,0.05
NSE,AMRUTANJAN,17547,AMRUTANJAN-EQ,1,0.05
NSE,AMNPLST,19867,AMNPLST-EQ,1,0.05
NSE,AMJUMBO,1354,AMJUMBO-ST,8000,0.05
NSE,AMJLAND,2598,AMJLAND-EQ,1,0.01
NSE,AMIORG,5578,AMIORG-EQ,1,0.05
NSE,AMIABLE,11939,AMIABLE-SM,1600,0.05
NSE,AMEYA,10901,AMEYA-ST,2000,0.05
NSE,AMDIND,14398,AMDIND-EQ,1,0.01
NSE,AMBUJACEM,1270,AMBUJACEM-EQ,1,0.05
NSE,ANIKINDS,16661,ANIKINDS-BE,1,0.01
NSE,ANKITMETAL,25878,ANKITMETAL-BZ,1,0.01
NSE,ANLON,13657,ANLON-SM,400,0.05
NSE,ANMOL,3727,ANMOL-EQ,1,0.01
NSE,APRAMEYA,24638,APRAMEYA-SM,2000,0.05
NSE,APOLSINHOT,6302,APOLSINHOT-EQ,1,0.05
NSE,APOLLOTYRE,163,APOLLOTYRE-EQ,1,0.05
NSE,APOLLOPIPE,14361,APOLLOPIPE-EQ,1,0.05
NSE,APOLLOHOSP,157,APOLLOHOSP-EQ,1,0.05
NSE,APOLLO,1134,APOLLO-EQ,1,0.01
NSE,APLLTD,25328,APLLTD-EQ,1,0.05
NSE,AMBIKCO,15234,AMBIKCO-EQ,1,0.05
NSE,APLAPOLLO,25780,APLAPOLLO-EQ,1,0.05
NSE,APCOTEXIND,154,APCOTEXIND-EQ,1,0.05
NSE,APCL,20453,APCL-EQ,1,0.01
NSE,APARINDS,11491,APARINDS-EQ,1,0.05
NSE,ANURAS,2829,ANURAS-EQ,1,0.05
NSE,ANUP,9014,ANUP-EQ,1,0.05
NSE,ANTGRAPHIC,8285,ANTGRAPHIC-BE,1,0.01
NSE,ANNAPURNA,11198,ANNAPURNA-SM,500,0.05
NSE,APEX,21623,APEX-EQ,1,0.01
NSE,BESTAGRO,2306,BESTAGRO-EQ,1,0.05
NSE,AMBICAAGAR,11496,AMBICAAGAR-EQ,1,0.01
NSE,AMBER,1185,AMBER-EQ,1,0.05
NSE,AKSHOPTFBR,8591,AKSHOPTFBR-EQ,1,0.01
NSE,AKSHARCHEM,20178,AKSHARCHEM-EQ,1,0.05
NSE,AKSHAR,9560,AKSHAR-BE,1,0.01
NSE,AKIKO,24304,AKIKO-SM,1600,0.05
NSE,AKI,14890,AKI-EQ,1,0.01
NSE,AKG,2176,AKG-EQ,1,0.01
NSE,AKASH,13510,AKASH-EQ,1,0.01
NSE,AKANKSHA,21121,AKANKSHA-SM,2000,0.05
NSE,AJOONI,3409,AJOONI-BE,1,0.01
NSE,AJMERA,17307,AJMERA-EQ,1,0.05
NSE,AJANTPHARM,8124,AJANTPHARM-EQ,1,0.05
NSE,AISL,483,AISL-ST,1200,0.05
NSE,AIRTELPP,6435,AIRTELPP-E1,1,0.05
NSE,AIROLAM,6068,AIROLAM-EQ,1,0.01
NSE,AIRAN,9898,AIRAN-BE,1,0.01
NSE,AKUMS,24715,AKUMS-EQ,1,0.05
